Name,Own rate,Bonus pieces,Total runs,Cycles,Positive outcomes,Negative outcomes,Average profit,Average balance,Average bonus balance,Best outcome,Worst outcome,Average invested,Average withdraw failures,Average bonus cancellations,Average bonus cancellation failures,Average bonuses lost,Average bonuses completed,Errors
SAFE_MM100,0.68,5,100000,360,73931,26069,610.9037932783809,16073.801711872971,2462.8979185846383,1728.486840672529,-8015.086102163676,13000.0,6.84218,14.08613,0.0,730.35845174133,0.0,0
SAFE_MM100,0.68,6,100000,360,68941,31059,602.3195450579407,15774.978198269453,2172.658653197803,1843.164532371633,-7975.337485956192,13000.0,5.5703,15.34278,0.0,700.7182865594352,31.06133333335049,0
SAFE_MM100,0.68,7,100000,360,72300,27700,656.0506499178546,15618.921548185268,1962.870898278429,1782.3253361652896,-7640.671765866353,13000.0,5.50315,11.88978,0.0,651.5023149961031,32.45988571424573,0
SAFE_MM100,0.68,8,100000,360,68039,31961,138.3310344124322,14924.446904584203,1786.115870154622,1235.5693894989163,-7811.667391155409,13000.0,14.25007,48.22215,0.0,605.8711042279433,29.549999999999994,0
SAFE_MM100,0.68,9,100000,360,68724,31276,457.7135199627019,15151.273072803451,1693.559552853944,1737.8897546517292,-8045.206722780163,13000.0,9.13903,23.51859,0.0,575.8795854014726,27.162311111080037,0
SAFE_MM100,0.68,10,100000,360,73442,26558,933.5758651281297,15421.850328153263,1488.2744630150692,2391.712695857248,-8163.760314061076,13000.0,2.18694,10.87639,0.0,508.0043436464736,24.831679999999995,0
SAFE_MM100,0.68,11,100000,360,63504,36496,194.10424012844507,14440.162200889008,1246.0579607471736,1645.59798790889,-8914.47582296489,13000.0,14.21143,123.7414,0.0,442.4731849973605,23.71898181814685,0
SAFE_MM100,0.68,12,100000,360,64049,35951,285.13286004792116,14435.852177969344,1150.7193179154017,1809.2020239156482,-9059.735568125549,13000.0,14.49077,112.21996,0.0,420.71378779429165,37.3160000000144,0
SAFE_MM100,0.68,13,100000,360,63332,36668,269.4515491358581,14351.495666444132,1082.04411729941,1808.5692860798226,-8616.053862277678,13000.0,15.36282,113.17087,0.0,396.02039505176595,36.232123076990426,0
SAFE_MM100,0.68,14,100000,360,65030,34970,514.7888051389855,14474.467543704846,959.6787385746635,2209.872873573975,-9241.199685667803,13000.0,11.97348,61.50115,0.0,344.2146353923087,35.00091428567563,0
SAFE_MM100,0.68,15,100000,360,66277,33723,301.5742378830852,14213.462109173555,911.8878712840977,1894.6029857392004,-9735.171604053214,13000.0,16.74164,143.2412,0.0,317.43802218018385,32.495573333314866,0
SAFE_MM100,0.68,16,100000,360,69295,30705,636.473489909121,14601.437759700382,964.9642697847664,2258.730889358889,-8097.246931660266,13000.0,10.17133,38.89746,0.0,359.7158176865296,43.658199999999994,0
SAFE_MM100,0.68,17,100000,360,65268,34732,391.9857337712397,14295.59420936847,903.6084755860421,2220.6782393488866,-11369.5478810426,13000.0,15.48186,121.68217,0.325,337.62624721048826,41.6425411764228,0
SAFE_MM100,0.68,18,100000,360,69683,30317,729.0437057154467,14616.97410417444,887.9303984777566,2333.4158216645064,-8335.73967588079,13000.0,8.63977,19.6907,0.0,332.3101015655234,40.770311111146874,0
SAFE_MM100,0.68,19,100000,360,69728,30272,766.4417278354971,14628.193411147582,861.7516832997266,2356.0163399140965,-8647.616893414386,13000.0,8.01226,10.2142,0.0,320.6886461616412,40.68631578953598,0
SAFE_MM100,0.67,1,100000,360,70478,29522,1087.7211906605523,17078.55853589298,2990.8373452195565,2377.113980409078,-8600.733333333334,13000.0,1.09101,1.091,0.0,741.9246454284919,0.0,0
SAFE_MM100,0.67,2,100000,360,73634,26366,996.1791929647915,17158.74210549028,3162.5629125430123,2129.499381818665,-9185.232666666663,13000.0,1.78069,1.78872,0.0,803.486180163752,0.0,0
SAFE_MM100,0.67,3,100000,360,74061,25939,909.8992781721337,17016.004114508,3106.1048363456384,1988.7750355133703,-9077.366865457725,13000.0,3.08635,3.15033,0.0,817.9574246816904,0.0,0
SAFE_MM100,0.67,4,100000,360,73580,26420,857.7343943059301,16829.876459374012,2972.142065064801,1907.2321712933117,-8829.920082248107,13000.0,3.91839,5.31781,0.0,820.5302048825504,0.0,0
SAFE_MM100,0.67,5,100000,360,73367,26633,454.53079891229874,16013.959361282126,2559.4285623810715,1434.0223679298251,-7930.899999999998,13000.0,6.89123,16.03887,0.0,779.0164845678762,0.0,0
SAFE_MM100,0.67,6,100000,360,68671,31329,727.3375903804433,15960.909777685532,2233.5721873253606,1936.8952903115114,-8809.888636869468,13000.0,5.15923,16.74018,0.0,713.3972928491153,31.448999999999995,0
SAFE_MM100,0.67,7,100000,360,67289,32711,632.6866881864721,15899.956950055317,2267.270261888707,1629.5177185434313,-7732.100108331573,13000.0,124.5525,850.77817,0.0,610.2788810427962,0.0,0
SAFE_MM100,0.67,8,100000,360,69217,30783,58.45334625642351,14895.65615384086,1837.2028075830585,1092.360223262669,-8044.144441773845,13000.0,15.62797,57.98219,0.0,625.2781322359167,30.240374999999997,0
SAFE_MM100,0.67,9,100000,360,67805,32195,492.03819647730074,15134.647850234818,1642.6096537580763,1849.1327953464752,-7765.657055837075,13000.0,11.6647,41.71125,0.0,550.5539181791805,27.080533333325228,0
SAFE_MM100,0.67,10,100000,360,69584,30416,572.3967542323658,15182.169150268894,1609.7723960173807,1814.459341335878,-8061.590348789703,13000.0,8.87524,12.92679,0.0,560.4265775785792,25.646609999999995,0
SAFE_MM100,0.67,11,100000,360,63599,36401,-155.8361128539689,14495.094963379815,1650.931076234893,1212.051757011197,-8296.674622874832,13000.0,20.81509,148.87907,0.0,551.897570553982,5.003699999999999,0
SAFE_MM100,0.67,12,100000,360,63294,36706,486.05983306609863,14694.481167225971,1208.4213341470484,2101.6471853075927,-8418.043882506568,13000.0,11.79249,92.32344,0.0,438.5778136397419,38.585525,0
SAFE_MM100,0.67,13,100000,360,65579,34421,522.2897425888481,14669.649365914118,1147.3596233304163,2124.3520943707026,-8271.940913996907,13000.0,11.24629,80.562,0.0,420.3978074289499,37.207753846083406,0
SAFE_MM100,0.67,14,100000,360,63580,36420,463.27994087858895,14555.369080065195,1092.0891391962598,2084.332324106992,-8356.509256174877,13000.0,12.43553,86.45564,0.0,400.3914603778693,36.00229285711514,0
SAFE_MM100,0.67,15,100000,360,69109,30891,587.6676280679279,14633.236431504467,1045.5688034361922,2183.077191429078,-7934.899183449847,13000.0,11.06196,57.53602,0.0,381.3143537927089,34.55298,0
SAFE_MM100,0.67,16,100000,360,69106,30894,599.9834939288356,14606.221682458148,1006.2381885266689,2197.897519872102,-8172.790981399536,13000.0,10.8395,46.34491,0.0,369.4331364502122,33.0721875,0
SAFE_MM100,0.67,17,100000,360,69144,30856,646.6847450797655,14619.265531873765,972.5807867772637,2256.362332310946,-8184.494451695645,13000.0,11.58548,57.34179,0.0,360.42503565259705,42.90465882349281,0
SAFE_MM100,0.67,18,100000,360,68781,31219,604.4069071112469,14524.787227759038,920.3803206454568,2226.929077979832,-7920.211839323238,13000.0,10.95513,48.74878,0.0,341.8723441281748,41.320033333329775,0
SAFE_MM100,0.67,19,100000,360,69720,30280,662.5358559450643,14548.257247737896,885.7213918126027,2237.788943451833,-8135.905742718297,13000.0,9.76291,38.83582,0.0,330.95722641822215,40.10854736837093,0
SAFE_MM100,0.66,1,100000,360,70733,29267,1181.6720358257062,17035.771914549125,2854.09987872261,2600.4906258546253,-8155.699885909068,13000.0,1.32925,1.32774,0.00151,640.2538371719958,0.0,0
SAFE_MM100,0.66,2,100000,360,69999,30001,473.67186778125085,16400.17214665709,2926.5002788911347,1513.2131185942999,-7921.800398501371,13000.0,3.7514,3.80929,0.0,699.6808013752661,0.0,0
SAFE_MM100,0.66,3,100000,360,74055,25945,964.4806729552847,17100.38826097711,3135.907588039263,2082.9548516095056,-8026.569727196385,13000.0,3.32971,3.33136,0.0,797.4500808016212,0.0,0
SAFE_MM100,0.66,4,100000,360,69138,30862,496.5595575326303,16289.21035001843,2792.6507924735474,1500.582492016918,-7710.785137000435,13000.0,5.42268,9.92478,0.0,718.5812348294462,0.0,0
SAFE_MM100,0.66,5,100000,360,72251,27749,653.363599164182,16272.778721734807,2619.4151225756173,1758.3512442874598,-8154.343757843928,13000.0,5.84959,8.65888,0.0,767.8932879714455,0.0,0
SAFE_MM100,0.66,6,100000,360,68271,31729,392.25060347582377,15896.232393263888,2503.9817897750345,1240.5245294054184,-7773.507405355811,13000.0,127.5668,740.49341,0.0,643.0463896152042,0.0,0
SAFE_MM100,0.66,7,100000,360,68446,31554,416.177016417683,15492.91039926904,2076.7333828596766,1453.512806144181,-8240.991474447512,13000.0,9.05149,15.85756,0.0,676.8654750263589,30.96914285711959,0
SAFE_MM100,0.66,8,100000,360,66403,33597,-308.4325456005203,14477.324585220795,1785.7571308202055,1089.01027276877,-8255.63782769709,13000.0,19.10087,70.00146,0.0,608.8096039954646,29.194949999999995,0
SAFE_MM100,0.66,9,100000,360,68426,31574,392.4367039651727,15151.68015414,1759.2434501616467,1648.2425371833233,-7856.4241316598,13000.0,11.1994,35.95034,0.0,600.9575778949562,28.273266666694298,0
SAFE_MM100,0.66,10,100000,360,69707,30293,669.505792102627,15187.645083446483,1518.1392913304996,2049.9545392723503,-8784.655712062362,13000.0,8.51222,16.84119,0.0,520.052680098968,25.513599999999997,0
SAFE_MM100,0.66,11,100000,360,64302,35698,595.3242607541218,15008.408956163328,1413.0846953922605,2097.372417497563,-9111.019604227691,13000.0,9.84246,83.39888,0.0,491.51807546932923,25.16680000003688,0
SAFE_MM100,0.66,12,100000,360,63099,36901,41.89050239335658,14272.77379469051,1230.8832922993977,1405.5745964031885,-8754.129643360684,13000.0,16.72745,139.14813,0.0,440.14006286120326,23.184033333322475,0
SAFE_MM100,0.66,13,100000,360,65408,34592,221.8767310863222,14372.452485778542,1150.5757546895359,1620.277712077932,-8513.155893558229,13000.0,15.10578,110.0253,0.0,420.6698619766131,36.552876923057994,0
SAFE_MM100,0.66,14,100000,360,67047,32953,343.15070034253193,14437.792446845962,1094.6417465159504,1818.9796647369221,-8871.998712976816,13000.0,15.2193,98.36855,0.0,399.92230435731364,35.22035714284937,0
SAFE_MM100,0.66,15,100000,360,68109,31891,486.9337296942475,14546.649835947484,1059.7161062407004,2068.1609721053883,-8007.737972530602,13000.0,12.199,63.9615,0.0,389.78462239491614,35.22808000002122,0
SAFE_MM100,0.66,16,100000,360,65606,34394,282.72809440675456,14619.140464054177,1336.4123696371328,1595.2630487372262,-8877.321702873605,13000.0,17.16641,78.59436,0.0,467.6713728493602,30.214525,0
SAFE_MM100,0.66,17,100000,360,67864,32136,528.3910617146391,14458.030768124285,929.6397063902394,2146.9832343494745,-8825.78550641835,13000.0,12.96066,67.73246,0.0,333.92802194833735,32.1536,0
SAFE_MM100,0.66,18,100000,360,69286,30714,651.8785372473845,14606.26144700877,954.3829097524001,2256.2634788464566,-7885.883886459028,13000.0,11.25299,31.57684,0.0,356.0439051229945,42.03155555555145,0
SAFE_MM100,0.66,19,100000,360,69720,30280,698.6580733560039,14615.633369398563,916.975296049222,2265.6237630240284,-7891.568766716584,13000.0,10.0904,20.81957,0.0,338.30484826709454,40.76331578945075,0
SAFE_MM100,0.65,1,100000,360,71214,28786,1157.5359052410895,17031.503998144704,2873.9680929179685,2590.233991678626,-7857.038134565812,13000.0,1.37118,1.37118,0.0,635.6302768294835,0.0,0
SAFE_MM100,0.65,2,100000,360,73883,26117,1007.4297865618238,17068.777833433083,3061.3480468839643,2198.7658928029196,-8664.041623304754,13000.0,2.72889,2.7495,0.0,761.5325687887737,0.0,0
SAFE_MM100,0.65,3,100000,360,74881,25119,953.6825689125994,17106.492725243683,3152.8101563443256,2078.1583100188946,-7944.899934868705,13000.0,3.71753,3.83912,0.0,796.8709856933085,0.0,0
SAFE_MM100,0.65,4,100000,360,74397,25603,876.7486708529001,16886.051115498303,3009.3024446625477,1973.8001211187802,-7756.207827631738,13000.0,5.08726,5.29983,0.0,813.9350306374508,0.0,0
SAFE_MM100,0.65,5,100000,360,70788,29212,739.3184511270508,16440.120417981907,2700.801966836221,1881.8538156222676,-7404.814259052766,13000.0,5.37986,8.6425,0.0,783.8498644976268,0.0,0
SAFE_MM100,0.65,6,100000,360,67352,32648,247.21113720912814,15532.933374774186,2285.722237574291,1190.0332614035924,-7863.050649175549,13000.0,9.38933,25.91469,0.0,710.8631708240223,0.0,0
SAFE_MM100,0.65,7,100000,360,68436,31564,384.9639437119807,15501.599424630616,2116.635480899905,1446.5819604136268,-7474.858307627074,13000.0,10.52116,20.49838,0.0,691.576583408945,33.00899999999999,0
SAFE_MM100,0.65,8,100000,360,67655,32345,-21.19500312958531,14861.447531849224,1882.6425349819233,992.8741708022935,-7551.412953147645,13000.0,16.07238,71.75602,0.0,637.9658995094998,31.185874999999996,0
SAFE_MM100,0.65,9,100000,360,69238,30762,295.9108148526069,15120.8782333603,1824.9674184907367,1464.049427653952,-8351.70692234054,13000.0,14.35558,44.64297,0.0,617.9709056976924,28.906500000046012,0
SAFE_MM100,0.65,10,100000,360,69481,30519,445.55488236077576,15047.73657276324,1602.1816904024652,1778.448818551682,-7886.609884111202,13000.0,12.44727,26.96119,0.0,552.4666453122036,26.213249999999995,0
SAFE_MM100,0.65,11,100000,360,65765,34235,158.51031140874696,14835.533078981902,1677.0227675644508,1389.1099282464638,-8602.351237229235,13000.0,13.94952,102.07076,0.0,572.3727657755403,5.296772727272067,0
SAFE_MM100,0.65,12,100000,360,63667,36333,107.36390947282138,14371.91678937706,1264.552879911635,1465.2865820292081,-9014.430234191586,13000.0,15.51638,128.59219,0.0,451.2065974864107,23.720666666674358,0
SAFE_MM100,0.65,13,100000,360,64227,35773,-32.34287210571694,14051.829071395183,1084.1719435151933,1338.5728844718087,-8918.480737889144,13000.0,16.90985,130.37722,0.0,382.1100184219624,21.226692307670533,0
SAFE_MM100,0.65,14,100000,360,66847,33153,334.9531358449525,14457.727242296567,1122.7741064676668,1804.9673347941261,-8246.24579576629,13000.0,15.16972,103.44896,0.0,411.5689433031605,36.619499999999995,0
SAFE_MM100,0.65,15,100000,360,67276,32724,380.5823303081625,14896.463073344012,1515.880743026231,1552.3818718754046,-8259.387948375552,13000.0,131.21222,1864.52087,0.0,445.61056468132233,31.913933333310887,0
SAFE_MM100,0.65,16,100000,360,68549,31451,538.4475869221783,14587.18993320469,1048.7423462736006,2133.634452718248,-7931.357775063807,13000.0,12.2529,59.33831,0.0,388.00505867209733,34.22474999999999,0
SAFE_MM100,0.65,17,100000,360,69435,30565,606.8641172968512,14619.625859910622,1012.7617425998203,2192.9218792458305,-11401.76890820337,13000.0,12.20066,49.82789,0.01082,369.6849422030128,33.1052647059152,0
SAFE_MM100,0.65,18,100000,360,69753,30247,666.8514437605302,14637.571425549126,970.7199817979623,2273.631099662809,-8427.468250856306,13000.0,11.96287,38.54268,0.0,363.55808245183584,42.91038888893893,0
SAFE_MM100,0.65,19,100000,360,69516,30484,662.6939189086972,14607.546197124315,944.8522782092047,2260.111485562331,-8064.504232650959,13000.0,11.25189,27.48595,0.0,352.58803592783556,41.2933684211096,0
SAFE_MM100,0.64,1,100000,360,75750,24250,1205.7705105392683,17084.337856270806,2878.567345712192,2583.733905624953,-8415.978653968887,13000.0,1.4593,1.4593,0.0,619.4292645703378,0.0,0
SAFE_MM100,0.64,2,100000,360,67861,32139,452.5379066251655,16344.918380655146,2892.3804740417518,1530.2222687915091,-8325.366607459287,13000.0,5.78461,6.74219,0.0,681.1924406266969,0.0,0
SAFE_MM100,0.64,3,100000,360,69137,30863,546.7107359144688,16567.075680551192,3020.3649446258323,1638.1494376516239,-7768.799249959111,13000.0,4.93618,7.11676,0.0,739.860515279178,0.0,0
SAFE_MM100,0.64,4,100000,360,74963,25037,881.8701246152478,16935.355153403547,3053.4850287881786,1944.283152547443,-10521.97403944242,13000.0,5.38307,5.51537,0.01069,805.9018146939827,0.0,0
SAFE_MM100,0.64,5,100000,360,73236,26764,658.3128887171316,16415.585797595424,2757.272908893031,1697.664161364035,-7837.182113505588,13000.0,6.67147,8.13002,0.0,792.9068833161972,0.0,0
SAFE_MM100,0.64,6,100000,360,68557,31443,720.9486971193024,16066.384960808837,2345.436263708987,1938.1327294043913,-7473.932752943952,13000.0,8.08504,16.11317,0.0,735.4199203776827,33.169200000000004,0
SAFE_MM100,0.64,7,100000,360,69022,30978,396.5696690797259,15496.842571351886,2100.2729022815747,1476.7996580229828,-7640.106609405403,13000.0,10.91517,24.39495,0.0,690.191563248901,31.818857142880216,0
SAFE_MM100,0.64,8,100000,360,68679,31321,353.75212625049494,15253.137931930254,1899.3858056800357,1570.9692676395825,-7847.745244075722,13000.0,10.01316,44.3296,0.0,633.9973421599733,31.707899999999995,0
SAFE_MM100,0.64,9,100000,360,69199,30801,103.22153744694684,14921.582362869838,1818.360825433115,1173.0444497196659,-8959.129379636624,13000.0,16.69481,51.80051,0.0,616.7294260190281,29.601199999999995,0
SAFE_MM100,0.64,10,100000,360,68760,31240,397.89192426669763,15082.017412971967,1684.1254887126001,1679.9618902710317,-7804.614147895639,13000.0,13.95869,35.60943,0.0,569.6373576684875,26.98488,0
SAFE_MM100,0.64,11,100000,360,67451,32549,297.06614282250484,14799.33104496724,1502.2649021511559,1584.0960697169885,-8014.550057296567,13000.0,11.56891,48.68551,0.0,520.4569888870391,26.113090909069324,0
SAFE_MM100,0.64,12,100000,360,63524,36476,-40.895139235355,14129.969851084734,1170.8649903172302,1305.209170382881,-8254.812732564635,13000.0,15.88198,125.12858,0.0,418.1464987932609,23.108099999999997,0
SAFE_MM100,0.64,13,100000,360,63383,36617,446.9170542766603,14671.615005005882,1224.697950737962,2034.1675011757798,-8043.726989776346,13000.0,15.48992,128.15577,0.0,444.3314945752477,38.54519999997363,0
SAFE_MM100,0.64,14,100000,360,66633,33367,547.0241430155149,14716.116773288277,1169.0926302726757,2127.8075103801493,-8621.406650126848,13000.0,12.57643,86.6962,0.0,428.5030771985836,36.42865714286079,0
SAFE_MM100,0.64,15,100000,360,68236,31764,514.6682000437632,14633.917701780638,1119.2495017197623,2094.941933642758,-8307.523946611742,13000.0,13.40402,76.28654,0.0,411.59865162481583,35.889599999999994,0
SAFE_MM100,0.64,16,100000,360,68755,31245,495.8383367009296,14572.349825062249,1076.5114883783974,2054.558258883535,-9111.493118575892,13000.0,13.26615,64.49479,0.0,396.26302594088264,34.968824999999995,0
SAFE_MM100,0.64,17,100000,360,68767,31233,514.8827573002922,14538.517900011833,1023.6351427277161,2094.7734910115014,-9081.040709030596,13000.0,13.29472,54.42665,0.0,377.9584348816513,33.66656470585542,0
SAFE_MM100,0.64,18,100000,360,69759,30241,636.3440033683254,14574.442565137293,938.0985617630233,2262.365998051904,-8222.470502146405,13000.0,14.25365,67.75423,0.0,335.01804261400315,31.936999999999994,0
SAFE_MM100,0.64,19,100000,360,68386,31614,533.5243566257683,14501.862876713056,968.3385200966131,2142.9387983355264,-7894.506345122625,13000.0,19.3355,152.62802,0.0,352.0908054237493,41.888652631655496,0
SAFE_MM100,0.63,1,100000,360,76466,23534,1112.9217064093934,16709.121602975203,2596.199896566482,2357.5287844171016,-8928.11061399383,13000.0,8.12412,8.12205,0.00207,652.9415084767465,0.0,0
SAFE_MM100,0.63,2,100000,360,75378,24622,985.6342071107142,16982.614273902225,2996.980066790839,2135.2830082535656,-9168.279625885809,13000.0,15.09179,15.09093,0.00086,747.2979870967587,0.0,0
SAFE_MM100,0.63,3,100000,360,75068,24932,938.1560495176897,16987.433778504528,3049.277729000679,2053.3846641806103,-8435.207428107857,13000.0,6.42942,7.40924,0.00133,772.4580259728891,0.0,0
SAFE_MM100,0.63,4,100000,360,73520,26480,857.4638525042903,16823.069030073148,2965.6051775482542,1945.0021403476858,-7711.9265744490785,13000.0,17.53407,29.83309,0.0,777.9914848462906,0.0,0
SAFE_MM100,0.63,5,100000,360,72495,27505,575.3570966798934,16335.401709074868,2760.044612401674,1523.3229710907453,-9112.113101333336,13000.0,8.22942,9.86469,9e-05,795.9179300269669,0.0,0
SAFE_MM100,0.63,6,100000,360,69017,30983,176.36355067036257,15621.830503040967,2445.466952382784,985.0238143852403,-7735.336576691331,13000.0,12.0013,20.89227,0.0,752.8057741908766,0.0,0
SAFE_MM100,0.63,7,100000,360,66757,33243,300.0047765200221,15368.208439262009,2068.203662731389,1379.4159818617936,-8033.442426745783,13000.0,14.56219,35.58805,0.0,670.8348302300932,29.53815714286111,0
SAFE_MM100,0.63,8,100000,360,65442,34558,353.6341945449306,15299.430095820397,1945.7959012863646,1510.6766548876203,-7752.470096688421,13000.0,12.67584,44.21505,0.0,639.7986611116625,30.893612500000003,0
SAFE_MM100,0.63,9,100000,360,68986,31014,-226.9892945494864,14578.358644924829,1805.347939463381,948.7314146058252,-7946.142182142571,13000.0,21.11474,66.39486,0.0,627.7305945550204,29.78129999995427,0
SAFE_MM100,0.63,10,100000,360,69322,30678,362.45074773038084,15152.843271397018,1790.3925236666548,1567.8606726473245,-8074.555928663442,13000.0,13.24179,35.80385,0.0,606.4824670894708,27.73039,0
SAFE_MM100,0.63,11,100000,360,69656,30344,400.7391067074216,15017.448690207499,1616.7095835121524,1645.9779913201655,-7832.5985764945135,13000.0,12.46791,25.80341,0.0,561.1976144949786,25.968618181829466,0
SAFE_MM100,0.63,12,100000,360,63186,36814,332.38562826951625,14678.284257241507,1345.8986289698535,1881.3918016513235,-11451.912368949088,13000.0,14.41508,112.56276,0.18064,479.32554641602144,24.95927499999896,0
SAFE_MM100,0.63,13,100000,360,64002,35998,502.6064853121298,14746.741186909203,1244.1347015899073,2110.825459341464,-9016.05470097055,13000.0,15.33652,112.25905,0.0,447.91876367182533,39.2222769230424,0
SAFE_MM100,0.63,14,100000,360,63531,36469,190.85925892470192,14356.363133431976,1165.5038745113804,1623.422621686952,-7937.697598584462,13000.0,17.00174,115.17774,0.0,431.89335165537864,36.60753571431445,0
SAFE_MM100,0.63,15,100000,360,65045,34955,253.98993960321016,14300.81064843112,1046.8207088370082,1731.059311508956,-8580.652295161188,13000.0,18.29954,100.74502,0.0,376.0579344779165,35.35251333335075,0
SAFE_MM100,0.63,16,100000,360,67602,32398,493.3804073184112,14585.37026052292,1091.9898532064087,2070.1095251378556,-8121.497572585001,13000.0,13.67135,69.81295,0.0,401.3211628788253,35.41246875,0
SAFE_MM100,0.63,17,100000,360,68969,31031,546.6067259343274,14598.173507847434,1051.5667819209968,2113.6631271296137,-8666.216060417679,13000.0,14.87088,80.78484,0.0,384.22550869080493,33.93487647064748,0
SAFE_MM100,0.63,18,100000,360,69342,30658,616.4582455187008,14630.126219339323,1013.6679738081903,2213.35887997341,-8804.116455268095,13000.0,14.96308,73.02586,0.0,370.4892300055291,32.858672222167215,0
SAFE_MM100,0.63,19,100000,360,68919,31081,574.0045994240672,14559.226013486641,985.2214140598757,2186.8042959932845,-7860.281240314626,13000.0,14.81257,64.01737,0.0,368.663925762872,42.54668947366329,0
SAFE_MM100,1.0,1,100000,720,78677,21323,7579.447633331102,32579.447633321157,0.0,17706.666666666686,-21249.99999999995,25000.0,0.0,0.0,0.0,0.0,0.0,0
SAFE_MM100,1.0,2,100000,720,78801,21199,7628.645933331003,32628.645933320637,0.0,17706.666666666686,-20686.66666666662,25000.0,0.0,0.0,0.0,0.0,0.0,0
SAFE_MM100,1.0,3,100000,720,79125,20875,7654.7956999976195,32654.79569998749,0.0,17706.666666666686,-21866.666666666613,25000.0,0.0,0.0,0.0,0.0,0.0,0
SAFE_MM100,1.0,4,100000,720,78759,21241,7607.6523333311125,32607.652333320875,0.0,17706.666666666686,-20569.99999999997,25000.0,0.0,0.0,0.0,0.0,0.0,0
SAFE_MM100,1.0,5,100000,720,78946,21054,7628.827299997733,32628.82729998744,0.0,17706.666666666686,-21059.999999999967,25000.0,0.0,0.0,0.0,0.0,0.0,0
SAFE_MM100,1.0,6,100000,720,78708,21292,7595.90799999784,32595.90799998794,0.0,17706.666666666686,-21656.666666666606,25000.0,0.0,0.0,0.0,0.0,0.0,0
SAFE_MM100,1.0,7,100000,720,78885,21115,7632.381466664316,32632.38146665409,0.0,17706.666666666686,-21126.66666666664,25000.0,0.0,0.0,0.0,0.0,0.0,0
SAFE_MM100,1.0,8,100000,720,78986,21014,7652.908033330949,32652.90803332055,0.0,17706.666666666686,-21626.666666666635,25000.0,0.0,0.0,0.0,0.0,0.0,0
SAFE_MM100,1.0,9,100000,720,78958,21042,7639.682433331064,32639.682433321002,0.0,17706.666666666686,-20929.999999999953,25000.0,0.0,0.0,0.0,0.0,0.0,0
SAFE_MM100,1.0,10,100000,720,78546,21454,7551.434133331122,32551.434133320996,0.0,17706.666666666686,-21146.66666666662,25000.0,0.0,0.0,0.0,0.0,0.0,0
SAFE_MM100,1.0,11,100000,720,78758,21242,7605.596066664324,32605.59606665405,0.0,17706.666666666686,-21139.999999999953,25000.0,0.0,0.0,0.0,0.0,0.0,0
SAFE_MM100,1.0,12,100000,720,78723,21277,7602.163966664468,32602.163966654294,0.0,17706.666666666686,-21046.66666666663,25000.0,0.0,0.0,0.0,0.0,0.0,0
SAFE_MM100,1.0,13,100000,720,78725,21275,7578.002133331122,32578.00213332101,0.0,17706.666666666686,-21919.999999999945,25000.0,0.0,0.0,0.0,0.0,0.0,0
SAFE_MM100,1.0,14,100000,720,79023,20977,7623.881699997697,32623.88169998742,0.0,17706.666666666686,-21526.666666666617,25000.0,0.0,0.0,0.0,0.0,0.0,0
SAFE_MM100,1.0,15,100000,720,78642,21358,7584.251566664442,32584.251566654566,0.0,17706.666666666686,-21146.66666666663,25000.0,0.0,0.0,0.0,0.0,0.0,0
SAFE_MM100,1.0,16,100000,720,78832,21168,7605.459133331031,32605.459133320728,0.0,17706.666666666686,-20846.666666666628,25000.0,0.0,0.0,0.0,0.0,0.0,0
SAFE_MM100,1.0,17,100000,720,78605,21395,7588.186866664405,32588.186866654123,0.0,17706.666666666686,-21686.666666666635,25000.0,0.0,0.0,0.0,0.0,0.0,0
SAFE_MM100,1.0,18,100000,720,78745,21255,7610.012799997624,32610.012799987177,0.0,17706.666666666686,-21079.999999999967,25000.0,0.0,0.0,0.0,0.0,0.0,0
SAFE_MM100,1.0,19,100000,720,78759,21241,7618.91276666436,32618.912766654143,0.0,17706.666666666686,-21859.999999999953,25000.0,0.0,0.0,0.0,0.0,0.0,0
SAFE_MM100,0.99,1,100000,720,79255,20745,7823.481111226025,32851.77817999966,28.297068774020275,17861.5,-21152.83333333332,25000.0,0.0,0.0,0.0,25.44047775929146,141.92351666659596,0
SAFE_MM100,0.99,2,100000,720,79334,20666,7821.077392808591,32844.782159334194,23.70476652451151,17861.5,-21033.199999999993,25000.0,0.0,0.0,0.0,21.788541803081227,148.0380478332553,0
SAFE_MM100,0.99,3,100000,720,79272,20728,7784.7295917128,32806.632988666846,21.903396953750885,17861.500000000007,-20699.111966666656,25000.0,0.0,0.0,0.0,20.60182012527734,150.49969899993422,0
SAFE_MM100,0.99,4,100000,720,79126,20874,7799.4070826643765,32820.281878321446,20.874795666808613,17858.16666666667,-20809.997456244455,25000.0,0.0,0.0,0.0,19.845730315796555,151.77000916658574,0
SAFE_MM100,0.99,5,100000,720,79328,20672,7867.704900050089,32887.62157492098,19.91667488107725,17858.16666666667,-21272.599999999984,25000.0,0.0,0.0,0.0,19.19987372532754,152.10174853326166,0
SAFE_MM100,0.99,6,100000,720,79258,20742,7834.818934733734,32853.93067933393,19.11174459964869,17861.5,-21377.61869777778,25000.0,0.0,0.0,0.0,18.730602322844767,151.94152538880857,0
SAFE_MM100,0.99,7,100000,720,79320,20680,7813.901972791976,32832.00596205922,18.10398925805098,17854.83333333335,-20683.95730737776,25000.0,0.0,0.0,0.0,18.189540121573124,151.16507666659754,0
