Name,Own rate,Bonus pieces,Total runs,Cycles,Positive outcomes,Negative outcomes,Average profit,Average balance,Average bonus balance,Best outcome,Worst outcome,Average invested,Average withdraw failures,Average bonus cancellations,Average bonus cancellation failures,Average bonuses lost,Average bonuses completed,Errors
MAX,0.98,17,100000,360,60603,39397,2025.6825572724188,15044.84641663857,19.1638593608926,7711.775264558815,-10705.141921715687,13000.0,1.03545,14.61324,0.0,12.38775275245151,138.08008083728478,0
MAX,0.98,18,100000,360,60456,39544,2004.58346363751,15023.4580406138,18.874576970516138,7633.488796296304,-10566.097944444435,13000.0,2.26871,37.59664,0.0,11.691501147558391,130.71480963263375,0
MAX,0.98,19,100000,360,60946,39054,2031.0456674547113,15049.721638635512,18.675971170990056,7700.873684210517,-10720.923684210524,13000.0,0.16746,2.86685,0.0,11.647832493988794,134.67017922581255,0
MAX,0.97,1,100000,360,59878,40122,1783.868622239289,14881.768675383795,97.90005314038187,7090.204063124991,-10820.264911250002,13000.0,5.78795,5.78795,0.0,79.92199989071811,166.91129775010896,0
MAX,0.97,2,100000,360,61003,38997,2089.2330970814446,15174.042277887798,84.80918081140705,7741.995972812503,-10814.221152187507,13000.0,2.33798,4.67596,0.0,74.12306492085847,186.60092062497017,0
MAX,0.97,3,100000,360,61983,38017,2206.165667105907,15286.312669772798,80.14700266126168,7874.9270662499985,-10775.746083333328,13000.0,0.15429,0.46287,0.0,69.96597450310847,194.55946550010654,0
MAX,0.97,4,100000,360,61217,38783,2140.089420750416,15213.379579509088,73.29015876050956,7785.693133593759,-10928.125960156245,13000.0,2.33399,9.33037,0.0,69.06154329177447,193.84483725009866,0
MAX,0.97,5,100000,360,61802,38198,2178.4654222532045,15239.228784301356,60.76336203739703,7866.8399999999965,-10678.064275,13000.0,0.30902,1.5451,0.0,61.02332825358093,197.69288360993676,0
MAX,0.97,6,100000,360,61896,38104,2190.3975724739926,15244.283878543863,53.88630605906339,7849.475000000013,-10649.202249999991,13000.0,0.15196,0.89454,0.0,53.586577502817775,195.72734274999974,0
MAX,0.97,7,100000,360,61447,38553,2126.038405696445,15175.570010860769,49.53160515830274,7784.962154990622,-10842.953298759368,13000.0,1.40301,8.89637,0.0,48.392548182471245,192.57992895903809,0
MAX,0.97,8,100000,360,61118,38882,2101.024080985818,15147.120455667831,46.096374686394455,7736.582573359359,-10748.31586414062,13000.0,2.32051,18.54256,0.0,43.24228403528005,187.7055364688085,0
MAX,0.97,9,100000,360,61219,38781,2106.6566167651536,15150.121786122496,43.46516934915581,7770.487154990631,-10698.609865912149,13000.0,1.4405,12.00967,0.0,39.241374714190286,187.820558055583,0
MAX,0.97,10,100000,360,61290,38710,2139.382389612066,15180.886609736488,41.504220127836824,7831.1700000000055,-10603.612499999997,13000.0,0.12743,1.25807,0.0,36.57717230966184,188.4123819900477,0
MAX,0.97,11,100000,360,60961,39039,2086.973042977313,15127.128020385404,40.15497741311572,7803.254545454562,-10771.44545454545,13000.0,0.60478,6.61164,0.0,33.88187351797582,185.29738715074413,0
MAX,0.97,12,100000,360,61683,38317,2141.3320202867926,15179.344638163493,38.01261788344987,7795.887499999986,-10909.612615833332,13000.0,0.22975,2.62124,0.0,31.450242513441843,184.51560887488225,0
MAX,0.97,13,100000,360,61243,38757,2111.0912363847506,15148.179505329423,37.088268943039886,7787.776923076923,-10840.338461538457,13000.0,0.22861,2.89264,0.0,29.003227620596522,182.54279072042257,0
MAX,0.97,14,100000,360,61125,38875,2100.0379485471963,15136.377981660127,36.34003311605115,7782.680357142854,-10689.23326785714,13000.0,0.33968,4.67769,0.0,27.355639353546216,180.13621570416936,0
MAX,0.97,15,100000,360,60806,39194,2076.066252508369,15111.73364739876,35.66739489570927,7725.663666666667,-10815.164999999995,13000.0,2.21757,33.15339,0.0,25.413977108028252,173.33177077005996,0
MAX,0.97,16,100000,360,60813,39187,2065.6225271246876,15100.5436103293,34.921083201332905,7776.651562500003,-10520.886187499998,13000.0,0.3831,5.95968,0.0,24.626844085077714,175.13693083016696,0
MAX,0.97,17,100000,360,60710,39290,2068.5837205850394,15102.896911007329,34.31319042804336,7776.483823529405,-10925.684970588227,13000.0,0.33548,5.54776,0.0,23.55123142734956,173.08663067375934,0
MAX,0.97,18,100000,360,60511,39489,2023.2143845569974,15056.764453313763,33.55006875051602,7657.28370193559,-11253.866700842187,13000.0,1.41248,23.42062,0.0,22.07837326757437,160.85566636107941,0
MAX,0.97,19,100000,360,60724,39276,2075.7069152436125,15108.849353788219,33.1424385405726,7763.592105263175,-10559.20934210525,13000.0,0.32338,6.04715,0.0,21.64732052671907,167.74861841144127,0
MAX,0.96,1,100000,360,60699,39301,2070.7522719956664,15266.800940782605,196.04866878409743,7689.431951490238,-10806.172795387756,13000.0,1.05606,1.05606,0.0,139.31569213967222,166.86847700006334,0
MAX,0.96,2,100000,360,61746,38254,2174.4608646355787,15358.255987058725,183.79512242827357,7722.2731889929855,-10646.718014185419,13000.0,1.05404,2.10808,0.0,128.5080621954244,180.8053929999489,0
MAX,0.96,3,100000,360,61094,38906,2126.331222975518,15292.904345416837,166.57312243558678,7749.084796370786,-10831.280206944448,13000.0,1.05533,3.16599,0.0,123.71740196748473,189.25638000002988,0
MAX,0.96,4,100000,360,61238,38762,2157.7388789174593,15294.305730191443,136.5668512837748,7778.524268453068,-10663.910530848958,13000.0,1.05414,4.21656,0.0,109.39192159189132,190.65731900004073,0
